DateTime,High,Low,Average,Volume BTC
2016-03-05 00:00:00,372.41,355.58,366.65,20730.36
2016-03-04 00:00:00,388.70,371.56,383.59,16935.68
2016-03-03 00:00:00,394.11,382.39,387.65,18574.04
2016-03-02 00:00:00,400.04,389.13,396.96,11008.06
2016-03-01 00:00:00,400.41,395.40,398.35,13599.65
2016-02-29 00:00:00,401.37,391.86,397.78,12251.03
2016-02-28 00:00:00,396.64,386.76,391.44,9139.15
2016-02-27 00:00:00,397.10,392.14,394.62,8759.56
2016-02-26 00:00:00,394.41,379.96,385.85,12328.3
2016-02-25 00:00:00,387.74,380.19,384.38,12542.09
2016-02-24 00:00:00,386.16,375.53,382.81,12454.72
2016-02-23 00:00:00,396.80,378.52,387.12,15274.89
2016-02-22 00:00:00,396.29,382.93,391.48,16837.72
2016-02-21 00:00:00,400.15,383.04,392.15,19607.69
2016-02-20 00:00:00,396.69,377.32,386.05,15911.44
2016-02-19 00:00:00,380.05,373.78,377.67,10926.9
2016-02-18 00:00:00,382.80,372.49,377.81,13606.0
2016-02-17 00:00:00,377.41,364.08,370.98,17382.62
2016-02-16 00:00:00,366.92,356.73,361.61,14102.78
2016-02-15 00:00:00,362.55,354.40,358.82,14566.74
2016-02-14 00:00:00,360.47,347.86,353.45,11165.27
2016-02-13 00:00:00,347.14,340.85,345.19,9387.3
2016-02-12 00:00:00,341.26,333.93,337.89,16284.57
2016-02-11 00:00:00,338.38,330.36,334.92,16366.98
2016-02-10 00:00:00,343.37,332.05,336.90,14370.54
2016-02-09 00:00:00,336.30,331.63,333.27,12128.6
2016-02-08 00:00:00,340.45,333.04,337.66,12218.94
2016-02-07 00:00:00,341.11,334.76,337.75,8370.74
2016-02-06 00:00:00,345.74,333.36,337.79,10564.25
2016-02-05 00:00:00,349.58,344.46,347.07,10689.61
2016-02-04 00:00:00,350.04,334.71,340.62,13990.89
2016-02-03 00:00:00,343.70,333.98,340.00,12029.91
2016-02-02 00:00:00,345.11,341.52,343.66,12546.66
2016-02-01 00:00:00,349.72,341.25,344.97,14188.5
2016-01-31 00:00:00,351.98,341.05,350.25,9853.22
2016-01-30 00:00:00,352.57,348.24,350.46,6285.66
2016-01-29 00:00:00,353.85,336.43,348.03,16239.28
2016-01-28 00:00:00,364.25,348.46,353.95,13058.82
2016-01-27 00:00:00,366.82,361.80,364.36,10803.3
2016-01-26 00:00:00,368.64,360.42,364.29,7595.69
2016-01-25 00:00:00,373.15,359.77,367.03,14682.26
2016-01-24 00:00:00,376.82,359.03,368.07,14475.69
2016-01-23 00:00:00,366.71,354.75,361.34,13893.61
2016-01-22 00:00:00,379.09,349.27,365.17,17976.55
2016-01-21 00:00:00,388.51,374.39,381.60,14597.85
2016-01-20 00:00:00,389.88,346.22,360.60,24145.82
2016-01-19 00:00:00,358.12,347.74,354.36,7111.87
2016-01-18 00:00:00,357.64,346.26,353.40,7639.3
2016-01-17 00:00:00,361.08,350.58,355.11,12251.87
2016-01-16 00:00:00,359.94,327.11,342.43,27000.93
2016-01-15 00:00:00,399.02,336.89,371.29,32623.12
2016-01-14 00:00:00,401.77,395.63,399.37,6861.71
2016-01-13 00:00:00,406.04,394.66,400.18,11284.68
2016-01-12 00:00:00,415.34,405.55,413.65,8529.06
2016-01-11 00:00:00,415.51,409.01,412.29,7778.39
2016-01-10 00:00:00,412.45,405.03,408.63,9218.83
2016-01-09 00:00:00,417.50,410.96,413.86,6823.47
2016-01-08 00:00:00,425.57,411.83,418.59,13179.44
2016-01-07 00:00:00,421.05,399.64,414.26,19879.94
2016-01-06 00:00:00,403.41,398.35,401.63,9210.17
2016-01-05 00:00:00,404.32,399.74,401.93,10812.77
2016-01-04 00:00:00,402.65,394.95,398.44,9442.73
2016-01-03 00:00:00,400.46,391.38,396.45,9912.54
2016-01-02 00:00:00,402.51,397.94,399.85,8017.34
2016-01-01 00:00:00,405.18,395.68,400.36,8510.07
2015-12-31 00:00:00,399.69,386.36,392.98,10342.7
2015-12-30 00:00:00,398.88,388.41,394.41,11039.82
2015-12-29 00:00:00,397.02,384.80,390.14,12084.09
2015-12-28 00:00:00,393.75,382.86,389.16,11788.83
2015-12-27 00:00:00,389.44,376.24,384.01,11367.6
2015-12-26 00:00:00,417.40,373.82,394.20,23824.7
2015-12-25 00:00:00,418.59,411.80,415.38,8737.79
2015-12-24 00:00:00,417.61,405.60,414.51,10677.27
2015-12-23 00:00:00,407.39,397.86,402.88,10506.7
2015-12-22 00:00:00,405.36,396.78,400.79,13067.23
2015-12-21 00:00:00,409.18,393.03,401.07,17948.78
2015-12-20 00:00:00,425.22,398.89,416.67,16814.17
2015-12-19 00:00:00,427.53,418.01,425.09,12314.63
2015-12-18 00:00:00,426.88,417.74,422.43,12185.07
2015-12-17 00:00:00,420.62,411.68,417.65,7276.17
2015-12-16 00:00:00,422.79,402.88,416.36,15641.43
2015-12-15 00:00:00,422.35,404.00,412.64,15238.63
2015-12-14 00:00:00,406.50,390.19,400.93,15335.21
2015-12-13 00:00:00,402.02,384.45,395.25,8080.91
2015-12-12 00:00:00,418.61,373.76,392.09,20257.24
2015-12-11 00:00:00,408.82,379.78,392.39,19716.9
2015-12-10 00:00:00,386.66,373.74,378.68,11873.27
2015-12-09 00:00:00,387.38,369.22,379.78,19411.53
2015-12-08 00:00:00,379.64,359.84,363.59,12693.13
2015-12-07 00:00:00,368.69,352.88,362.01,15568.13
2015-12-06 00:00:00,368.51,355.21,361.15,17334.57
2015-12-05 00:00:00,357.73,336.69,344.86,12230.33
2015-12-04 00:00:00,340.86,328.20,332.93,7098.03
2015-12-03 00:00:00,351.36,331.00,339.51,17072.6
2015-12-02 00:00:00,344.60,329.55,336.71,15565.41
2015-12-01 00:00:00,358.62,335.90,347.60,16997.55
2015-11-30 00:00:00,361.77,349.31,356.40,18554.73
2015-11-29 00:00:00,352.99,336.62,341.47,10302.49
2015-11-28 00:00:00,340.93,332.53,337.06,9889.13
2015-11-27 00:00:00,344.60,329.10,337.05,13200.02
2015-11-26 00:00:00,344.67,310.08,323.98,27449.82
2015-11-25 00:00:00,355.62,297.49,305.35,12172.35
2015-11-24 00:00:00,306.07,299.42,303.57,9247.01
2015-11-23 00:00:00,310.04,303.29,305.50,10069.36
2015-11-22 00:00:00,314.42,302.77,305.59,6209.72
2015-11-21 00:00:00,310.84,301.36,306.77,9404.01
2015-11-20 00:00:00,305.73,294.43,300.91,14344.95
2015-11-19 00:00:00,315.67,303.58,310.41,12290.02
2015-11-18 00:00:00,317.23,311.48,314.35,10277.77
2015-11-17 00:00:00,319.07,310.09,314.97,14717.2
2015-11-16 00:00:00,312.47,295.79,301.78,14947.01
2015-11-15 00:00:00,311.79,295.17,306.00,11838.66
2015-11-14 00:00:00,315.62,306.66,310.80,10404.76
2015-11-13 00:00:00,317.25,304.65,311.34,14769.35
2015-11-12 00:00:00,322.68,292.07,306.04,21738.45
2015-11-11 00:00:00,318.71,282.37,296.16,32558.09
2015-11-10 00:00:00,359.54,307.58,341.73,23200.64
2015-11-09 00:00:00,359.96,336.62,348.73,14455.44
2015-11-08 00:00:00,363.72,343.29,355.54,8170.07
2015-11-07 00:00:00,363.45,343.61,355.53,9909.04
2015-11-06 00:00:00,365.74,325.83,343.66,31768.99
2015-11-05 00:00:00,405.59,338.34,366.52,49732.87
2015-11-04 00:00:00,452.11,356.86,408.39,18032.25
2015-11-03 00:00:00,381.75,319.49,346.65,38406.4
2015-11-02 00:00:00,327.82,291.32,304.00,18634.12
2015-11-01 00:00:00,297.40,276.68,286.57,8593.24
2015-10-31 00:00:00,300.54,277.68,291.49,11811.88
2015-10-30 00:00:00,301.04,284.65,293.66,22001.18
2015-10-29 00:00:00,290.36,274.43,281.88,15350.99
2015-10-28 00:00:00,276.94,266.30,271.87,16033.36
2015-10-27 00:00:00,268.19,258.75,263.63,12808.64
2015-10-26 00:00:00,259.26,253.88,257.43,7366.09
2015-10-25 00:00:00,266.60,255.65,261.47,11895.89
2015-10-24 00:00:00,256.87,250.34,253.64,5740.79
2015-10-23 00:00:00,251.18,245.74,248.56,9472.25
2015-10-22 00:00:00,247.17,235.92,242.11,13345.94
2015-10-21 00:00:00,238.67,233.76,236.50,8426.7
2015-10-20 00:00:00,239.08,232.71,235.48,10707.59
2015-10-19 00:00:00,235.05,229.58,232.77,10323.74
2015-10-18 00:00:00,238.63,229.48,234.15,7108.14
2015-10-17 00:00:00,239.98,230.66,236.00,12797.95
2015-10-16 00:00:00,233.92,223.66,228.31,11767.92
2015-10-15 00:00:00,225.15,221.29,223.24,7676.15
2015-10-14 00:00:00,223.11,218.94,220.74,7918.8
2015-10-13 00:00:00,220.47,216.20,218.56,8954.5
2015-10-12 00:00:00,218.62,216.69,217.81,5265.07
2015-10-11 00:00:00,219.61,216.28,217.87,3224.34
2015-10-10 00:00:00,217.52,215.20,216.59,3825.79
2015-10-09 00:00:00,217.04,215.13,216.12,4566.62
2015-10-08 00:00:00,218.93,215.96,217.37,6239.57
